id,prompt,pred,true_label
4,"Definition:  Given Sentence 1 which is a premise and Sentence 2 which is a hypothesis do natural language inference on the pair. In natural language inference we mark whether the premise and hypothesis are ""neutral"", ""contradiction"" or ""entailment"". The pair are said to be ""entailed"" if the premise justifies/supports the hypothesis, if the pair contradict each other we label them as ""contradiction"" and label them ""neutral"" in all other cases
Premise: and it's all over him the poor thing you know so there's definitely hazards to going camping if you don't know what you're looking at 
 Hypothesis:Camping is very safe and you don't know what you're looking at. 
 Label: contradiction
Premise: Newsweek 's Michael Jordan cover story focuses on off-the-court Jordan. 
 Hypothesis:The article would have been better received if it focused on his professional exploits.  
 Label: neutral
Premise: But risking holiday sentimentality (with the ready-made excuse that it's just the chestnut stuffing talking), I'd like to mention some things I'm thankful for, like Tim Carvell's two (!) responses involving pushing people or poultry out of airplanes; Jennifer Miller's two (!) bits of self-revelation about her dark and ferocious inner life and apartment; Larry Amaros' determination that the Olsen twins wander parched and frightened, not merely in the Serengeti but during the dry season. 
 Hypothesis:Risking holiday sentimentality, I would like to mention few things I'm thankful for, like Larry Amaros' determination that the Olsen twins wander parched and frightened, and Tim Carvell's two (!) responses involving pushing poultry or...people, out of airplanes, among others. 
 Label: entailment
Premise: all the people that i know that do back packing usually go up to Colorado or go up somewhere and you know get away from the state to actually do that kind of uh camping 
 Hypothesis:The people I know really enjoy going camping out of state once in a while. 
 Label: neutral
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Jordan was in charge of taking the food on the camping trip and left all the food at home. 
 Question:How would Jordan feel afterwards? 
A. horrible that he let his friends down on the camping trip 
B. happy that he doesn't need to do the cooking on the trip 
C. very proud and accomplished about the camping trip 
 Answer:",B,A
12,"Definition:  Given Sentence 1 which is a premise and Sentence 2 which is a hypothesis do natural language inference on the pair. In natural language inference we mark whether the premise and hypothesis are ""neutral"", ""contradiction"" or ""entailment"". The pair are said to be ""entailed"" if the premise justifies/supports the hypothesis, if the pair contradict each other we label them as ""contradiction"" and label them ""neutral"" in all other cases
Premise: They found out what she could do and they had already killed her for it. 
 Hypothesis:She killed herself because she was afraid of them. 
 Label: contradiction
Premise: Bauerstein arrested for the murder of Mrs. Inglethorp?"" 
 Hypothesis:Bauerstein might have been arrested for killing Mrs Inglethorp. 
 Label: entailment
Premise: and the man said that you know if if it weren't for the fact that he would go to jail that he would eliminate this person himself and then go to McDonald's and have a hamburger and not thing a thing think a thing about it 
 Hypothesis:He would not kill the person if I offered him money.   
 Label: neutral
Premise: Caught in the act, and somewhat flurried he hastily shuts and locks his desk.  
 Hypothesis:Someone caught him, and he then locked his desk. 
 Label: entailment
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Alex walked Robin towards the execution chamber for her last meal. 
 Question:Why did Alex do this? 
A. work at the jail 
B. So Robin can eat 
C. release her 
 Answer:",B,A
24,"Definition:  Given Sentence 1 which is a premise and Sentence 2 which is a hypothesis do natural language inference on the pair. In natural language inference we mark whether the premise and hypothesis are ""neutral"", ""contradiction"" or ""entailment"". The pair are said to be ""entailed"" if the premise justifies/supports the hypothesis, if the pair contradict each other we label them as ""contradiction"" and label them ""neutral"" in all other cases
Premise: She did a dry run. 
 Hypothesis:She passed the dry run without any complications. 
 Label: neutral
Premise: His knees were bent. 
 Hypothesis:He crouched down. 
 Label: neutral
Premise: They sat me down. 
 Hypothesis:They told me to sit down on the ground.  
 Label: neutral
Premise: So I stayed flat on my back, breathing heavily with someone else's heart. 
 Hypothesis:I was lying on my back, breathing hard. 
 Label: entailment
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Riley had twisted their leg and began to hurt so bad that they could not walk. 
 Question:What does Riley need to do before this? 
A. lie down 
B. run 
C. Sit and relax 
 Answer:", A,B
25,"Definition:  Given Sentence 1 which is a premise and Sentence 2 which is a hypothesis do natural language inference on the pair. In natural language inference we mark whether the premise and hypothesis are ""neutral"", ""contradiction"" or ""entailment"". The pair are said to be ""entailed"" if the premise justifies/supports the hypothesis, if the pair contradict each other we label them as ""contradiction"" and label them ""neutral"" in all other cases
Premise: Caught in the act, and somewhat flurried he hastily shuts and locks his desk.  
 Hypothesis:Someone caught him, and he then locked his desk. 
 Label: entailment
Premise: if i had a car uh the a bus 
 Hypothesis:If I owned a bus, maybe. 
 Label: contradiction
Premise: All three animals had been given the brand in the small Texas town where the wagon train had assembled. 
 Hypothesis:The animals were branded with a triangle and a circle. 
 Label: neutral
Premise: This I told to Lincoln/Natalia, sitting in a quiet corner of another empty cafe. 
 Hypothesis:I told Lincoln while we sat in the supermarket. 
 Label: contradiction
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Carson was at a friend's house but suddenly announced they needed to go home. 
 Question:Why did Carson do this? 
A. caught a bus 
B. called a cab 
C. forgot to feed the dog 
 Answer:",C,C
26,"Definition:  Given Sentence 1 which is a premise and Sentence 2 which is a hypothesis do natural language inference on the pair. In natural language inference we mark whether the premise and hypothesis are ""neutral"", ""contradiction"" or ""entailment"". The pair are said to be ""entailed"" if the premise justifies/supports the hypothesis, if the pair contradict each other we label them as ""contradiction"" and label them ""neutral"" in all other cases
Premise: Call the Education Centre at Tel. 404 45338 for more information. 
 Hypothesis:You can call the Education Centre. 
 Label: entailment
Premise: The former educator allowed that social connections influenced which kiddies were admitted to kindergarten under her reign. 
 Hypothesis:The educator admitted all kindergarteners. 
 Label: contradiction
Premise: The former educator allowed that social connections influenced which kiddies were admitted to kindergarten under her reign. 
 Hypothesis:The educator was unfair when it came to admitting kindergarteners. 
 Label: entailment
Premise: um-hum well my degree was in fourth through seventh grade but i taught junior high 
 Hypothesis:I decided to teach junior high because they offered me that job. 
 Label: neutral
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Taylor taught math in the schools after studying to be a teacher for four years. 
 Question:What does Taylor need to do before this? 
A. get a certificate 
B. teach small children 
C. work in a school 
 Answer:",B,A
29,"Definition:  Given Sentence 1 which is a premise and Sentence 2 which is a hypothesis do natural language inference on the pair. In natural language inference we mark whether the premise and hypothesis are ""neutral"", ""contradiction"" or ""entailment"". The pair are said to be ""entailed"" if the premise justifies/supports the hypothesis, if the pair contradict each other we label them as ""contradiction"" and label them ""neutral"" in all other cases
Premise: Jon had no idea what to do. 
 Hypothesis:About halfway through putting together his new desk, Jon got confused and wasn't sure what to do next.  
 Label: neutral
Premise: well this is going to be very boring boring because i don't 
 Hypothesis:This will be boring. 
 Label: entailment
Premise: I'm sure, go have fun, said Jon, answering her unspoken question. 
 Hypothesis:Jon told her to go and enjoy herself before she could even ask.  
 Label: entailment
Premise: because we don't want to do anything like study or anything so all the all we do is turn like like when i was in high school i used to do like my homework in front of the TV set you know 
 Hypothesis:I could only ever do homework in complete silence, alone in my room. 
 Label: contradiction
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: kai was bored and had nothing to do so he played card games. 
 Question:What will Kai want to do next? 
A. do math homework 
B. do nothing 
C. watch television 
 Answer:",C. watch television,C
33,"Definition:  Given Sentence 1 which is a premise and Sentence 2 which is a hypothesis do natural language inference on the pair. In natural language inference we mark whether the premise and hypothesis are ""neutral"", ""contradiction"" or ""entailment"". The pair are said to be ""entailed"" if the premise justifies/supports the hypothesis, if the pair contradict each other we label them as ""contradiction"" and label them ""neutral"" in all other cases
Premise: It is the city's most popular tourist attraction, and deserves a full day to do it justice. 
 Hypothesis:The city's least popular attraction needs only 30 minutes of attention.   
 Label: neutral
Premise: We then present six tours spreading out from the capital to the centers of historic and artistic interest as well as to sites of natural beauty. 
 Hypothesis:There are only 6 places to see outside of the capital city. 
 Label: neutral
Premise: In a recent Gallup poll, New York was identified as the city that Americans would most like to live in. 
 Hypothesis:The city is filled with so many things to admire.  
 Label: neutral
Premise: The top two-thirds of the avenue are filled with cinemas, airline offices, and car showrooms, the excellent tourist information office (number 127), and cafe terraces that make perfect, if slightly expensive, vantage points for people-watching. 
 Hypothesis:Some tourists enjoy partaking in an activity called people-watching, from different parts of a given location. 
 Label: entailment
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: jan took them to NYC so that they could experience the city for the first time. 
 Question:What will Others want to do next? 
A. look around 
B. look nowhere 
C. make sure they get a good first impression of NYC 
 Answer:",B,A
34,"Definition:  Given Sentence 1 which is a premise and Sentence 2 which is a hypothesis do natural language inference on the pair. In natural language inference we mark whether the premise and hypothesis are ""neutral"", ""contradiction"" or ""entailment"". The pair are said to be ""entailed"" if the premise justifies/supports the hypothesis, if the pair contradict each other we label them as ""contradiction"" and label them ""neutral"" in all other cases
Premise: Why, what was there to lie about? 
 Hypothesis:There was every reason to give false information.  
 Label: contradiction
Premise: The only thing that puzzled Tommy was the reason for all this secrecy. 
 Hypothesis:Tommy understood it all. 
 Label: contradiction
Premise: Pundits debated who was more damaged by the new  Congressional Republicans who cried cover-up while the information was under their noses; or the attorney general, who was unaware of her own department's reports. 
 Hypothesis:The attorney general was unaware of her own department's reports. 
 Label: entailment
Premise: Because, so long as the evidence against him was vague and intangible, it was very hard to disprove.  
 Hypothesis:Finding the truth is a long and arduous journey.  
 Label: neutral
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Tracy threw a fit on the couch while watching the history channel because they got a lot of details wrong. 
 Question:Why did Tracy do this? 
A. tracy who has through watching the history channel 
B. prove that they know the truth 
C. tracy who has got alot of details wrong 
 Answer:",C,B
37,"Definition:  Given Sentence 1 which is a premise and Sentence 2 which is a hypothesis do natural language inference on the pair. In natural language inference we mark whether the premise and hypothesis are ""neutral"", ""contradiction"" or ""entailment"". The pair are said to be ""entailed"" if the premise justifies/supports the hypothesis, if the pair contradict each other we label them as ""contradiction"" and label them ""neutral"" in all other cases
Premise: Well, said Tommy, refusing to share Julius's emotion, ""it's what we expected to see, isn't it?"" Julius looked at him sadly and shook his head. 
 Hypothesis:Julius's sadness was in part calculated to draw out Tommy's response. 
 Label: neutral
Premise: She was sorry for my disappointment, and showed me everything in the kindest way."" 
 Hypothesis:Although she acknowledged my disappointment, she rushed  my exit and I missed seeing most of what I had come for.  
 Label: contradiction
Premise: Wilkins was looking important and excited, and trying to conceal an inward exultation under a manner of decorous calm.  
 Hypothesis:Wilkins showed his emotion publicly to let people know 
 Label: contradiction
Premise: He rolled to his side and hugged his knees to his chest. 
 Hypothesis:With an arrow in his knee, he hugged his chest. 
 Label: neutral
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Carson returned to Robin's house after previously storming out during a huge fight. 
 Question:How would Carson feel afterwards? 
A. proud 
B. humiliated 
C. happy 
 Answer:",C. happy,B
42,"Definition:  Given Sentence 1 which is a premise and Sentence 2 which is a hypothesis do natural language inference on the pair. In natural language inference we mark whether the premise and hypothesis are ""neutral"", ""contradiction"" or ""entailment"". The pair are said to be ""entailed"" if the premise justifies/supports the hypothesis, if the pair contradict each other we label them as ""contradiction"" and label them ""neutral"" in all other cases
Premise: um or she wouldn't buy me the fifty dollar tennis shoes and stuff like that and she always told me it was because i was still growing and she wasn't going to buy me something i was going to grow out of next week 
 Hypothesis:She thought that it was a waste to buy fifty dollar tennis shoes. 
 Label: entailment
Premise: and then when she gets ready to trade it in she offers it to us and we buy it 
 Hypothesis:We have a longstanding relationship buying whatever she wants to trade in.  
 Label: neutral
Premise: It's full of keen insights and dazzling supplementary photos showing many of the shoes at work. 
 Hypothesis:Something only offers insights of shoes 
 Label: contradiction
Premise: By the way, you've not had a young lady here asking for this key to-day?"" The woman shook her head. 
 Hypothesis:The woman was asked if a young lady had asked for the key earlier. 
 Label: entailment
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: jordan wanted to be nice to a girl so he took her to the shoe store. 
 Question:What does Jordan need to do before this? 
A. buy the girl some shoes 
B. ask the girl on a date 
C. be kind 
 Answer:",A,B
