id,prompt,pred,true_label
4,"Definition: Given a reading comprehension type question-answering from an english exam for school students. You are given a context and multiple choice question containing four options ""A."", ""B."", ""C."" and ""D."". The question is answerable from the comprehension. Based on the question, the option and the context select the most appropriate answer from the provided choices ""A."", ""B."", ""C."" and ""D."".
Context: An English traveler found himself in a northern European country with a little money to buy the ticket for the travel back home. As he knew that it would take him only two days to get to England, he thought that he would be all right without food. So he bought a ticket and went on board. He closed his ears to the lunch bell. When dinner time came, he refused to go to the dining hall, saying that he was not feeling well. The next morning, he didn't go to breakfast and at lunch time he again stayed in his room. At dinner time he was so hungry that he could not stand it any longer. ""I'm going to eat, "" he said, ""even if they throw me into the sea. "" At dinner he ate everything in front of him at the table, then he worried about the coming trouble. ""Bring me the bill,"" he said. ""there isn't any bill. "" Was the answer. ""On the ship the money for the ticket includes meals. "" The traveler regretted when he heard this.
. 
 Question:The English traveler knew he would   _   in two days. 
A. be back home 
B. buy some food to eat 
C. travel everywhere in Europe 
D. enjoy himself in the ship 
 Answer: A
Context: Zach drove over to Mary's place. She would be his wife soon. She was in China, visiting her parents. Her son Bradley hadn't gone with her. Bradley was a junior in high school. He neither liked nor disliked Zach, even though he had known Zach for three years. Zach was still trying to get along well with Bradley.
When Zach arrived, he asked if Bradley wanted to drive his car. Bradley had a driver's license. Bradley said all right. Zach told him not to drive fast, but that he could drive anywhere he wanted. Bradley got on the road. Zach gave Bradley a few driving tips: Don't drive next to big trucks, because you never know when they might crush  you. Don't drive behind trucks filled with things, because you never know when something in the truck will fly out and hit your car.
On their way back, Zach suggested that they stop at the golf course. He wanted to show Bradley how to play golf. Bradley wasn't interested. He preferred his video games. But Bradley soon discovered that golf was fun! He hit a lot of balls. Zach told him that he was doing well. The next day Bradley, for the first time ever, called Zach. He had a few blisters  on his hands. Zach said that usually happened. Then Bradley asked if Zach would come next Saturday so they could take a drive and hit golf balls again. Zach said, of course, and felt happy. 
 Question:Zach let Bradley drive his car because   _  . 
A. he wanted to teach Bradley how to drive 
B. he wanted to take Bradley to the golf course 
C. he wanted to go to see Mary 
D. he wanted to get on well with Bradley 
 Answer: D
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Jordan was in charge of taking the food on the camping trip and left all the food at home. 
 Question:How would Jordan feel afterwards? 
A. horrible that he let his friends down on the camping trip 
B. happy that he doesn't need to do the cooking on the trip 
C. very proud and accomplished about the camping trip 
 Answer:", A,A
12,"Definition: Given a reading comprehension type question-answering from an english exam for school students. You are given a context and multiple choice question containing four options ""A."", ""B."", ""C."" and ""D."". The question is answerable from the comprehension. Based on the question, the option and the context select the most appropriate answer from the provided choices ""A."", ""B."", ""C."" and ""D."".
Context: The drug store was closing for the night. Young Alfred Higgins, the shop-assistant, was ready to go home. Mr. Carr, the boss, stared at him and said: ""Stop! Alfred. Maybe you'd be good enough to take the things out of your pockets and leave them here before you go."" Alfred's face got red. After a little hesitation , he took out what he had stolen. Mr. Carr said, ""Maybe I should call you mother and let her know I'm going to have to put you in prison.""
Alfred thought his mother would come rushing in, eyes burning with anger. But, to his surprise, she arrived wearing a smile. ""Hello, I'm Alfred's mother. Is he in trouble?"" she said. Mr. Carr was surprised, too. He had expected Alfred's mother to come in nervously, shaking with fear, asking with wet eyes for a mercy   for her son. Yet, she was most calm, quiet, and pleasant, which made Mr. Carr feel guilty  . Soon Mr. Carr was shaking his head in agreement with what she was saying. ""Of course"", he said, ""I don't want to be cruel. You are right. Sometimes, a little good advice is the best thing for a boy at certain times in his life and it often takes the youth a long time to grow up."" And he warmly shook Mrs. Higgins's hand. 
Back home, without even looking at Alfred, she said, ""You are a burden. Your trouble came one after another, always! Why do you stand there so stupidly? Go to bed."" In his bedroom, Alfred heard his mother in the kitchen. Getting to the kitchen, he saw his mother drinking a cup of tea. His mother's face was a frightened, broken one, totally different from the earlier cool, bright face. She lifted the tea cup, her hands shaking, the lips moving nervously. 
He watched his mother quietly, without making a sound. The picture of his mother nearly made him cry. Realizing all the troubles he brought his mother in her shaking hands and the deep lines of worry in her grey face, he felt he shouldn't have done such a shameful theft to hurt his mother so deeply. He determined to grow up like a true man and protect his mother rather than hurt her again. 
 Question:The reason why Mr. Carr felt guilty was that   _  . 
A. Alfred's mother appeared polite and gentle 
B. he should have called a policeman at first 
C. he found Alfred was in fact not wrong 
D. he thought he was partly responsible for it 
 Answer: A
Context: Mr. Grey was the manager of a small office in London. He lived in the country, and went to work by train. He liked walking from the station to his office if it wasn't raining, because it gave him some exercise.
One morning he was walking along the street when a stranger stopped him and said to him, ""You may not remember me, sir, but seven years ago I came to London without any money in my pockets. I stopped you in this street and asked you to lend me some money and you lent mePS5, because you said you were always ready to take a chance   to give a man a start on the way to success.""
Mr. Grey thought for a few minutes and then said, ""Yes, I remember you. Go on with your story!""
""Well,"" answered the stranger, "" _ ?"" 
 Question:Mr. Grey was always ready to lend money to a stranger to   _  . 
A. help him on the way to success 
B. give himself a start in life 
C. make him rich 
D. get more money 
 Answer: A
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Alex walked Robin towards the execution chamber for her last meal. 
 Question:Why did Alex do this? 
A. work at the jail 
B. So Robin can eat 
C. release her 
 Answer:", B,A
24,"Definition: Given a reading comprehension type question-answering from an english exam for school students. You are given a context and multiple choice question containing four options ""A."", ""B."", ""C."" and ""D."". The question is answerable from the comprehension. Based on the question, the option and the context select the most appropriate answer from the provided choices ""A."", ""B."", ""C."" and ""D."".
Context: Writer and power chair adventurer Mary Laver has not walked for twenty years. Yet the cheerful and positive 60 year old is not only refusing to let her disability get her down ---- she is also planning to cross the length of Britain in a power wheelchair.
Getting ready for the trip is not easy. She has already run into many problems - not least officials and organizations who view her as a health and safety risk. One police officer wrote to Mary requesting:
1. The proposed route through our area with road numbers.
2. The dates and times each day that this will be taking place.
3. The location details of the proposed overnight stops.
4. The names and mobile phone contact details of the Support Crew.
Another police officer asked her to travel off road! As Mary told me, this was unacceptable - as a power wheelchair user with limited movement _ "".
There are other problems in her way though - she is, after all, in her 60's and has severe rheumatoid arthritis . However, unlike many other people with arthritis, she is no longer in pain.
""When you are in a power chair and it is going at eight miles an hour, believe me it feels fast ... to me it is the Formula One  chair of electric wheelchairs.""
At the end of the interview, I asked Mary if she had a message for any other power chair users who wanted to do a challenge, and her reply was simple:""Just do it!"" 
 Question:What is Mary Laver planning to do? 
A. Travel to write a power wheelchair adventure. 
B. Travel across Britain in a power wheelchair. 
C. Prove she can do what a man can in driving. 
D. Try a fast Formula One power chair sport. 
 Answer: B
Context: On Nov.18,1995,Itzhak Perlman,the violinist,came on stage to give a concert at Avery Fisher Hall at Lincoln Center in New York City.
If you have ever been to a Perlman concert, _ him.He was stricken with polio as a child,and so he has braces on both legs and walks with the aid of two crutches .
He walks painfully, yet majestically, until he reaches his chair.Then he sits down,slowly, puts his crutches on the floor, undoes the clasps on his legs,tucks one foot back and extends the other foot forward.Then he bends down and picks up the violin, puts it under his chin,nods to the conductor and proceeds to play.
But this time,something went wrong.Just as he fmished the first few bars ,one of the strings on his violin broke.You could hear it snap ---it went off like gunfire across the room.There was no mistaking what that meant.There was no mistaking what he had to do.
We figured that he would have to get up,put on the clasps again,pick up the crutches and limp his way off stage-to either find another violin or else find another string for this one.But he didn't.Instead.he waited a moment,closed his eyes and then signaled the conductor to begin again.
The orchestra began,and he played from where he had left off.And he played with such passion and such power and such purity as they had never heard before.
When he finished, there was an awesome silence in the room.And then people rose and cheered.He smiled,wiped the sweat from this brow, raised his bow to quit us,and then he said in a quiet tone.""You know, sometimes it is the artist's task to find out how much music you can still make with what you have left.'' 
 Question:Itzhak Perlman can be best described as a man who is  _  . 
A. clever 
B. strong willed 
C. humourous 
D. quite skilled 
 Answer: B
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Riley had twisted their leg and began to hurt so bad that they could not walk. 
 Question:What does Riley need to do before this? 
A. lie down 
B. run 
C. Sit and relax 
 Answer:", A,B
25,"Definition: Given a reading comprehension type question-answering from an english exam for school students. You are given a context and multiple choice question containing four options ""A."", ""B."", ""C."" and ""D."". The question is answerable from the comprehension. Based on the question, the option and the context select the most appropriate answer from the provided choices ""A."", ""B."", ""C."" and ""D."".
Context: A man and his wife had a small restaurant near a train station. The restaurant often stayed open until after midnight, because people came to drink and have meals while they were waiting for trains.
At two o'clock one morning, a farmer was still sitting at a table there. He was asleep. The wife of the owner of the restaurant was very sleepy and wanted to go to bed. She looked at the farmer several times and waited for him to wake up and go, but each time she looked, the farmer was still there sleeping. Then at last she went to her husband and said to him, ""You have woken him six times now, but why haven't you sent him away? It's very late.""
""Oh, no, I don't want to _ "" answered her husband with a smile. ""You see, whenever I wake him up, he asks for his bill , and when I give him the bill, he pays it and then goes to sleep again."" 
 Question:Why didn't the man send the farmer away? 
A. Because he wanted the farmer to sleep a little longer. 
B. Because he wanted the farmer to feel sleepy 
C. Because he wanted the farmer to give more money 
D. Because he wanted the farmer to have more food 
 Answer: C
Context: Almost everyone likes dogs, and almost everyone likes to read about dogs. I have friend. He has a big police dog with the name Jack. Police dogs are very clever. Every Sunday afternoon my friend takes jack for along walk in the park. Jack likes these long walks very much. One Sunday afternoon a young man came to visit my friend. He stayed a long time. He talked and talked. Soon it was time for my friend to take Jack for walk. But the visitor still stayed. Jack became much worried. He walked around the room several times and then sat down in front of the visitor and looked at him. But the visitor paid no attention to Jack. He went on talking. At last Jack got angry. He went out of the room and came back a few minutes later. He sat down again in front of the visitor, but this time he took the visitor's cap in his mouth. 
 Question:Jack sat down in front of the visitor because he wanted   _  . 
A. the visitor to talk with him 
B. to join the talk 
C. to show the visitor how clever he was 
D. the visitor to leave the house soon 
 Answer: D
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Carson was at a friend's house but suddenly announced they needed to go home. 
 Question:Why did Carson do this? 
A. caught a bus 
B. called a cab 
C. forgot to feed the dog 
 Answer:", B,C
26,"Definition: Given a reading comprehension type question-answering from an english exam for school students. You are given a context and multiple choice question containing four options ""A."", ""B."", ""C."" and ""D."". The question is answerable from the comprehension. Based on the question, the option and the context select the most appropriate answer from the provided choices ""A."", ""B."", ""C."" and ""D."".
Context: Providing a highquality education for all children is important to America's economic future.President Obama has decided to provide every child with access to a complete and competitive education,from cradle  through career.
The years before a child reaches kindergarten are among the most _ in his or her life to influence learning.The President will urge states to introduce high standards across all publicly funded early learning settings,develop new programs to improve opportunities and outcomes,engage parents in their child's early learning and development,and improve the early education workforce.
President Obama will reform America's public schools to deliver a 21st century education that will prepare all children for success in the new global workplace.He will push to end the use of ineffective,""offtheshelf"" tests,and support new,stateoftheart assessment and responsibility systems that provide timely and useful information about the learning and progress of students.
Teachers are the single most important resource to children's learning.President Obama will invest in a national effort to reward outstanding teachers,while enlisting the best and brightest in the field of teaching.And he will challenge State and school districts to remove ineffective teachers from the classroom.
The President believes that investment in education must be accompanied by reform and innovation  .He supports the expansion of highquality charter schools  .He has challenged States to lift limits that stop growth among successful charter schools and has encouraged strict responsibility for all charter schools.
President Obama has decided to ensure that America will regain its lost ground and have the highest proportion of students graduating from college in the world by 2020.The President believes that regardless of educational path after high school,all Americans should enroll in at least one year of higher education or job training to better prepare our workforce for the 21st century economy.
To reach these goals,the President has decided to increase higher education access and success by restructuring and greatly expanding college financial aid,while making federal programs simpler,more reliable,and more efficient for students. 
 Question:Which of the following things is NOT part of President Obama's decision? 
A. Remove ineffective teachers from the classroom. 
B. Reform America's public schools. 
C. Enlist some teachers from other countries. 
D. Expand highquality charter schools. 
 Answer: C
Context: Pushy parents and teachers who ""hothouse"" the under-5s risk causing damage to the children's long term development, a leading education expert said.
Lilian Katz, Professor of Education at the University of Illinois, said that four-year-olds engaged in reading and writing went on to perform worse academically than those engaged in imaginative learning. They scored higher in tests at the age of 5, but children whose first year at school was stimulating _ them four years later.
The findings suggest that the government's structured approach to early years' learning could be storing up problems for children. They also raise serious questions about the plan for all children to be able to read by the age of 6.
In many countries formal teaching does not start until children are 6 or 7 and have improved their social and manual skills. Children start learning to read and write at 6 in the United States, France and Germany, and at 7 in Finland and Sweden.
Professor Katz said that in many schools the courses were ""boring children to tears"". Much academic teaching required children to learn by memorizing pieces of information out of context, she said. Teaching in reception class should instead allow children to develop their intellect by exploring their environments and asking questions.
""Research suggests the benefits of formal academic instruction for four- and five-year-olds seem to be promising when they are tested early, but considerably less so in the long term. When these children are followed over a period of three or more years, those who had early experience in more intellectually engaging curricula were more likely to do well in school than their peers, who had received early academic instruction."" She advocates teaching children through first-hand experience and play, in mixed-aged classes. This can include puppet shows, drawing or running a pretend shop in the classroom. 
 Question:According to Lilian Katz, the government's structured approach to early-years learning   _  . 
A. is necessary for improving children's reading and writing ability 
B. needs to be improved to develop children's academic ability 
C. will cause problems to children in their future learning 
D. has more advantages than disadvantages 
 Answer: C
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Taylor taught math in the schools after studying to be a teacher for four years. 
 Question:What does Taylor need to do before this? 
A. get a certificate 
B. teach small children 
C. work in a school 
 Answer:", B,A
29,"Definition: Given a reading comprehension type question-answering from an english exam for school students. You are given a context and multiple choice question containing four options ""A."", ""B."", ""C."" and ""D."". The question is answerable from the comprehension. Based on the question, the option and the context select the most appropriate answer from the provided choices ""A."", ""B."", ""C."" and ""D."".
Context: One day, a middle school teacher comes into the classroom and says to his students: ""Today I want you to write about yesterday's football match. I'm going to take your exercise books home with me. Now please begin. ""
The students all take out their pens and exercise books and begin to write. A boy called
Tom thinks hard. At first he doesn't write down a word. But five minutes later, he finishes. He stands up and looks at the teacher. The teacher asks, ""What is the matter, Tom?"" ""I have finished, ""sir,"" says the boy. ""Well, give me your book."" The boy goes to the teacher and gives him the exercise book. The teacher opens it and reads: ""Rain, no match. "" 
 Question:What does the teacher ask the students to do? 
A. To read the text 
B. To write about a match 
C. To do their homework 
D. To have a lesson 
 Answer: B
Context: Last week Johnny had a very busy weekend. On Saturday morning, he cleaned his room. That made his mother very happy. In the afternoon, he did his math homework. It was not difficult, so it only took him one hour to finish the homework. And in the evening, he went to visit his aunt with his parents. They had a big dinner there. The next morning, he went swimming after getting up. Usually he goes swimming twice a week. He loves it very much. After lunch he went to school playground and played football. That exercise makes him in a good health. On Sunday evening, he watched TV for an hour at home and then put the books in his schoolbag for the next day. 
 Question:What about Johnny's math homework? 
A. It was easy. 
B. It was difficult. 
C. It was too much. 
D. It was important. 
 Answer: A
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: kai was bored and had nothing to do so he played card games. 
 Question:What will Kai want to do next? 
A. do math homework 
B. do nothing 
C. watch television 
 Answer:", C,C
33,"Definition: Given a reading comprehension type question-answering from an english exam for school students. You are given a context and multiple choice question containing four options ""A."", ""B."", ""C."" and ""D."". The question is answerable from the comprehension. Based on the question, the option and the context select the most appropriate answer from the provided choices ""A."", ""B."", ""C."" and ""D."".
Context: Hello, I'm Jones. I want to go to the following three places.
I would like to visit Harpo Studios in Chicago, because it hosts  The Oprah Winfrey Show. I really love Oprah Winfrey. I want to meet her. It doesn't snow in my country. Chicago is in the northeast of the USA. I'd like to be there, see snow.
Paris is the most beautiful city in the world. I would like to visit its beautiful streets and the famous Eiffel Tower. Paris has many zoos. So I can go to the zoos and have a look at the animals. There are many cars on the streets, but I can take the subway to get around the city.
On my summer vocation, I would like to go to Barcelona. First, there are many beautiful beaches. Second, there are well-known desserts and fruits in Barcelona. 
 Question:Jones would like to see   _   in Chicago. 
A. robots 
B. a building 
C. a movie 
D. snow 
 Answer: D
Context: Sarah is a keen walker. She lives in a big city. When she goes on holiday she likes to walk in the hills. She is looking for new places to go.
Jane is keen on music. She also likes reading about the personal life of famous people to find out what they are really like.
Peter is going to France next week on business. And he has a free weekend so he plans to spend it in Paris. He would like to find out what is happening there for fun and entertainment.
Mary likes clothes but hasn't got much money so she is looking for ways of dressing smartly without spending too much.
Paul likes singing. He is also interested in history and likes reading about famous explorers from the past. 
 Question:What does Paul like? 
A. He likes clothes. 
B. He likes music. 
C. He likes exploring. 
D. He likes reading. 
 Answer: D
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: jan took them to NYC so that they could experience the city for the first time. 
 Question:What will Others want to do next? 
A. look around 
B. look nowhere 
C. make sure they get a good first impression of NYC 
 Answer:", C,A
34,"Definition: Given a reading comprehension type question-answering from an english exam for school students. You are given a context and multiple choice question containing four options ""A."", ""B."", ""C."" and ""D."". The question is answerable from the comprehension. Based on the question, the option and the context select the most appropriate answer from the provided choices ""A."", ""B."", ""C."" and ""D."".
Context: Every day from the time we wake up until the time we go to bed, we are bombarded with information from all sides, from TV, radio, newspapers and books; from family, friends, and colleagues. As a new cable television subscriber, I am  ly amazed at the quantity and varying levels of information quality on cable television. Including the networks, there are eight TV ""news"" organizations vying to provide us with all the information we can possibly absorb. Newspaper, magazines, books, radio, the Internet, email, snail mail, and the telephone all compete for our attention and our minds. At the office conversations around the water cooler and coffee maker serve to spread even more items of information.
  There is valuable information out there about the world we live in, on topics as varied as health, safety, traffic, nutrition, business, finance, philosophy, nature, science, weather, history and the human condition. There is also a large amount of misleading and outright false information, not just on controversial subjects such as politics and religion but on any topic one can think of, including all of the topics mentioned above.
  With all this information coming at us from all directions, how does one sift through it all to sort out the facts from the fiction, the truth from the lies, the more important from the less important? Should we turn off the TV, cancel our newspaper subscriptions, disconnect our phones and modems to become information ""hermits""? Probably not.
  A better method of sifting through the information wave without being overwhelmed and confused is to become a skeptical inquirer-or skeptic-with regard to the surrounding world. By ""skeptic""-I do not mean a cynic-a person who rejects new ideas simply because they are new. A skeptic is one who questions the validity of a particular claim by calling for evidence to prove or disprove it. Skepticism is a method, not a position. It is a provisional approach to all factual claims. In terms of processing information, a skeptic needs to be able to grasp reality and acquire knowledge about the environment that agrees with reason, logic, and evidence. In other words, as skeptics, when we hear a claim that may or may not be fantastic, we should say, ""That's nice, prove it."" 
 Question:When faced with an incredible or fantastic claim, what shall we do according to the author? 
A. Ask questions and look for proof. 
B. Ignore the information and its source. 
C. Change the subject immediately. 
D. Try to consult an expert who knows the truth. 
 Answer: A
Context: The newspaper must provide for the reader the facts, pure, unprejudiced , objectively selected facts. But in these days the complex news it must provide more; it must supply explanation, the meaning of the facts. This is the most important assignment facing American journalism--to make clear to the reader the problems of the day, to make international news understandable as community news, to recognize that there is no longer any such thing(with the possible exception of society news)as ""local"" news, because any event in the international area has local reaction in the financial market, political circles, indeed, of our very way of life. There is in journalism a widespread view that when you consider giving an explanation, you are entering dangerous water, the swirling tides of opinion. This is nonsense.
The opponents of explanation insist that the writer and the editor shall confine himself to the ""facts"". This insistence raises two questions; What are the facts? And are the bare facts enough? As for the first question, consider how a so-called ""factual"" story comes about. The reporter collects, say, fifty facts; out of these fifty, his space being necessarily restricted, he selects the ten that he considers most important. This is Judgment Number One. Then he or his editor decides which of these ten facts shall constitute the beginning of the article. (this is an important decision because many readers do not proceed beyond the first paragraph) This is Judgment Number Two. Then. The night editor decides whether the article shall be presented on page one, where it has a large influence, or on page twenty-four, where it has little. Judgment Number Three.
Thus in the show of a so-called ""factual"" of ""objective"" story, at least three judgments are involved. And they are judgments mot at all unlike those involved in explanation, in which reporter and editor, calling upon their research resources , their general background, and their ""news neutralism"" , arrive at a conclusion as to the importance of the news.
The two areas of judgment, presentation of the news and its explanation, are both objective rather than subjective processes--as objective, that is, as any human being can be. (Note in passing; even though complete objectivity can never be achieved, nevertheless the ideal must always be the light in the murky news channels) If an editor is intern on giving a prejudiced view of the news, he can do it in other ways and more effectively than by explanation. He can do it by the selection of those facts that support his particular viewpoint. Or he can do it by the play he gives a story promoting it to page one or putting it on page thirty. 
 Question:The best title for this passage is     . 
A. Function of the Night Editor 
B. Explaining the News. 
C. Subjective versus Objective Processes 
D. Choosing Facts 
 Answer: B
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Tracy threw a fit on the couch while watching the history channel because they got a lot of details wrong. 
 Question:Why did Tracy do this? 
A. tracy who has through watching the history channel 
B. prove that they know the truth 
C. tracy who has got alot of details wrong 
 Answer:", A,B
37,"Definition: Given a reading comprehension type question-answering from an english exam for school students. You are given a context and multiple choice question containing four options ""A."", ""B."", ""C."" and ""D."". The question is answerable from the comprehension. Based on the question, the option and the context select the most appropriate answer from the provided choices ""A."", ""B."", ""C."" and ""D."".
Context: One day, when Jack is taking a walk on the street, he hears a voice. He finds a girl crying in the street.
""Why are you crying, little girl?"" Jack asks. ""I lost my doll,"" the girl answers. ""Don't cry, little girl. I'll go to the shop and buy a new doll for you,"" Jack says. So the little girl follows Jack to the shop and Jack buys a very nice doll for her. The little girl begins to feel happy. Then Jack says goodbye to her.
But a few minutes later, Jack hears the girl crying again. ""Why are you crying again?"" Jack asks the little girl.
""If I hadn't lost my doll, I'd have two dolls!"" the girl says. 
 Question:After Jack buys a doll for her, the girl feels   _   . 
A. sad 
B. angry 
C. unhappy 
D. glad 
 Answer: D
Context: New Baby Brother
I was sitting in school when I heard the news.
""Your baby brother is born,and wants to see you!""
Dad got me from school and to the hospital with no delay.
Hurrying on our journey,he almost forgot the way!
My brother's hands were tiny,and wrinkly soft, like a prune.
After he smiled at me,Mom said, ""He'll come home soon!""
Everyone ""oohing"" and ""aahing"",they say ""He is so sweet.
And one day he'll walk around on those little baby feet!"" 
 Question:The family felt   _   to have the new baby. 
A. worried 
B. surprised 
C. relaxed 
D. excited 
 Answer: D
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: Carson returned to Robin's house after previously storming out during a huge fight. 
 Question:How would Carson feel afterwards? 
A. proud 
B. humiliated 
C. happy 
 Answer:", B,B
42,"Definition: Given a reading comprehension type question-answering from an english exam for school students. You are given a context and multiple choice question containing four options ""A."", ""B."", ""C."" and ""D."". The question is answerable from the comprehension. Based on the question, the option and the context select the most appropriate answer from the provided choices ""A."", ""B."", ""C."" and ""D."".
Context: After moving to a small town, I took several pairs of shoes to the shoemaker to be fixed. Within a week I picked them up and put them away in my closet.
Four months later my husband and I were invited out to dinner. I unboxed a pair of high heels . I hadn't worn them since they were repaired. I put one shoe on my right foot, and then I put the other on my left. I took both shoes off for a closer look. They were exactly the same style, color1 and size, but each was for the right foot.
I was puzzled, since I had worn the shoes on several occasions and knew I hadn't worn two right shoes. Then I thought of the shoemaker. Although I was sure he wouldn't remember me after such a long time, I telephoned him and explained to him the trouble I had.
""Thank goodness you finally called!"" he was nearly shouting, ""An angry woman with two left shoes has been bothering for months!"" 
 Question:Why did the writer take several pairs of shoes to the shoemaker when she moved to the town? 
A. Because she was very poor. 
B. Because she didn't want to buy new shoes. 
C. Because she knew the shoemaker well. 
D. The passage doesn't tell. 
 Answer: D
Context: Come to Murray's big sale on clothes and things  for school. They are at a very good price .
Do you like jackets? We have jackets in all colors at 25 dollars  each. Do you need bags for shopping or school? We have great bags for only 9 dollars.
For young boys and girls, we have T-shirts in red, yellow, white and black for only 20 dollars. And socks  in all colors for 2 dollars, skirts and pants for 5 dollars!
See our nice schoolbags, pencils,pens and old books--everything   for school! Come and see for yourself at Murray's shop!
,. 
 Question:You can buy a pair of   _   for boys for 5 dollars. 
A. socks 
B. shoes 
C. gloves 
D. pants 
 Answer: D
Definition: Given an action as the context and a related question, you are to answer the question based on the context using your social intelligence. The question is of multiple choice form with three options ""A"", ""B"" and ""C"". Select the most appropriate answer from the provided choices ""A"", ""B"" and ""C"".
Context: jordan wanted to be nice to a girl so he took her to the shoe store. 
 Question:What does Jordan need to do before this? 
A. buy the girl some shoes 
B. ask the girl on a date 
C. be kind 
 Answer:", C,B
